1586160247.9170802,20200406,17,04,07,917080,1490,365
1586160247.9230638,20200406,17,04,07,923063,1490,365
1586160247.9300437,20200406,17,04,07,930043,1490,364
1586160248.0027416,20200406,17,04,08,002741,1490,363
1586160248.2743397,20200406,17,04,08,274339,1490,362
1586160248.2898586,20200406,17,04,08,289858,1488,362
1586160248.2978373,20200406,17,04,08,297837,1487,362
1586160248.3070111,20200406,17,04,08,307011,1485,362
1586160248.314339,20200406,17,04,08,314338,1484,362
1586160248.322208,20200406,17,04,08,322208,1482,362
1586160248.330187,20200406,17,04,08,330187,1480,362
1586160248.3401682,20200406,17,04,08,340168,1479,362
1586160248.3464239,20200406,17,04,08,346423,1476,362
1586160248.3542848,20200406,17,04,08,354284,1474,362
1586160248.3621023,20200406,17,04,08,362102,1473,362
1586160248.370081,20200406,17,04,08,370081,1472,362
1586160248.3790553,20200406,17,04,08,379055,1471,362
1586160248.3870418,20200406,17,04,08,387041,1471,362
1586160248.395067,20200406,17,04,08,395066,1470,362
1586160248.4022043,20200406,17,04,08,402204,1468,362
1586160248.410179,20200406,17,04,08,410178,1467,362
1586160248.4181604,20200406,17,04,08,418160,1466,362
1586160248.426136,20200406,17,04,08,426136,1465,362
1586160248.434115,20200406,17,04,08,434114,1464,362
1586160248.4423554,20200406,17,04,08,442355,1463,362
1586160248.4502122,20200406,17,04,08,450212,1463,362
1586160248.4581969,20200406,17,04,08,459202,1462,362
1586160248.5064127,20200406,17,04,08,506412,1461,362
1586160248.5458145,20200406,17,04,08,546811,1460,362
1586160248.5542061,20200406,17,04,08,555202,1460,362
1586160248.562827,20200406,17,04,08,562826,1459,362
1586160248.5708454,20200406,17,04,08,570845,1458,362
1586160248.5788226,20200406,17,04,08,578822,1458,362
1586160248.5868063,20200406,17,04,08,586806,1457,362
1586160248.5947824,20200406,17,04,08,594782,1456,362
1586160248.6028576,20200406,17,04,08,602857,1455,362
1586160248.609808,20200406,17,04,08,610811,1455,362
1586160248.6182904,20200406,17,04,08,618788,1454,362
1586160248.6267715,20200406,17,04,08,626771,1453,362
1586160248.6347475,20200406,17,04,08,634747,1453,362
1586160248.6421669,20200406,17,04,08,642166,1451,362
1586160248.650203,20200406,17,04,08,650202,1449,362
1586160248.6583812,20200406,17,04,08,658381,1448,362
1586160248.6661658,20200406,17,04,08,666165,1447,362
1586160248.674656,20200406,17,04,08,674656,1446,362
1586160248.6825511,20200406,17,04,08,682551,1445,362
1586160248.6900165,20200406,17,04,08,690016,1444,362
1586160248.698325,20200406,17,04,08,698325,1444,362
1586160248.7069771,20200406,17,04,08,706977,1443,362
1586160248.714552,20200406,17,04,08,714551,1442,362
1586160248.7219765,20200406,17,04,08,721976,1441,362
1586160248.7305372,20200406,17,04,08,730537,1441,362
1586160248.738928,20200406,17,04,08,738928,1440,362
1586160248.889792,20200406,17,04,08,889792,1440,362,Button.left
1586160249.0099788,20200406,17,04,09,009978,1440,362,Button.left
1586160249.2829173,20200406,17,04,09,282917,1439,362
1586160249.292924,20200406,17,04,09,292924,1439,362
1586160249.2992492,20200406,17,04,09,299807,1437,362
1586160249.3069167,20200406,17,04,09,306916,1436,362
1586160249.3147264,20200406,17,04,09,314726,1435,362
1586160249.3227048,20200406,17,04,09,322704,1434,362
1586160249.3306856,20200406,17,04,09,331680,1433,362
1586160249.3386612,20200406,17,04,09,338661,1433,362
1586160249.3466387,20200406,17,04,09,346638,1432,362
1586160249.4416175,20200406,17,04,09,442615,1432,362,Button.left
1586160249.5138903,20200406,17,04,09,513890,1432,362,Button.left
1586160249.6738775,20200406,17,04,09,673877,1431,362
1586160249.6818538,20200406,17,04,09,681853,1430,362
1586160249.6897724,20200406,17,04,09,690751,1429,362
1586160249.697733,20200406,17,04,09,698730,1428,362
1586160249.7067084,20200406,17,04,09,706708,1425,362
1586160249.723242,20200406,17,04,09,723241,1422,363
1586160249.7378354,20200406,17,04,09,738793,1419,364
1586160249.7466772,20200406,17,04,09,746814,1418,365
1586160249.754639,20200406,17,04,09,755337,1416,367
1586160249.7623105,20200406,17,04,09,762310,1413,368
1586160249.7702942,20200406,17,04,09,770294,1410,370
1586160249.778376,20200406,17,04,09,778376,1407,371
1586160249.7862473,20200406,17,04,09,787245,1405,373
1586160249.7972164,20200406,17,04,09,797342,1402,375
1586160249.8032048,20200406,17,04,09,803204,1399,377
1586160249.8103783,20200406,17,04,09,810378,1395,379
1586160249.8187728,20200406,17,04,09,818772,1391,381
1586160249.827331,20200406,17,04,09,827331,1388,383
1586160249.8347118,20200406,17,04,09,834711,1384,385
1586160249.8427494,20200406,17,04,09,842749,1381,388
1586160249.8509376,20200406,17,04,09,850937,1378,391
1586160249.859953,20200406,17,04,09,859952,1375,394
1586160249.866397,20200406,17,04,09,866912,1374,395
1586160249.8746912,20200406,17,04,09,874691,1372,398
1586160249.881874,20200406,17,04,09,882871,1370,401
1586160249.89027,20200406,17,04,09,890269,1368,404
1586160249.9022925,20200406,17,04,09,902292,1366,407
1586160249.9066377,20200406,17,04,09,906637,1364,408
1586160249.9146702,20200406,17,04,09,914670,1363,411
1586160249.9226472,20200406,17,04,09,922647,1363,414
1586160249.9302156,20200406,17,04,09,930215,1362,417
1586160249.93871,20200406,17,04,09,938710,1361,418
1586160249.9465363,20200406,17,04,09,946536,1360,420
1586160249.9541552,20200406,17,04,09,954155,1359,422
1586160249.9702463,20200406,17,04,09,971209,1358,424
1586160249.9785757,20200406,17,04,09,978575,1358,424
1586160249.9867449,20200406,17,04,09,986744,1358,425
1586160249.993724,20200406,17,04,09,994719,1357,426
1586160250.0099597,20200406,17,04,10,009959,1357,428
1586160250.0189419,20200406,17,04,10,018941,1356,429
1586160250.0279412,20200406,17,04,10,027941,1355,430
1586160250.034901,20200406,17,04,10,034900,1354,430
1586160250.0508575,20200406,17,04,10,050857,1354,433
1586160250.0666673,20200406,17,04,10,066863,1353,434
1586160250.0748436,20200406,17,04,10,074843,1352,435
1586160250.0818226,20200406,17,04,10,082820,1351,437
1586160250.0907998,20200406,17,04,10,090799,1351,437
1586160250.0987823,20200406,17,04,10,099777,1350,441
1586160250.1067553,20200406,17,04,10,106755,1350,442
1586160250.1147358,20200406,17,04,10,114735,1350,444
1586160250.1233087,20200406,17,04,10,123308,1350,447
1586160250.1303265,20200406,17,04,10,130326,1350,449
1586160250.1384416,20200406,17,04,10,139264,1350,453
1586160250.1469615,20200406,17,04,10,146961,1350,457
1586160250.1539457,20200406,17,04,10,154942,1350,458
1586160250.163024,20200406,17,04,10,163023,1351,462
1586160250.1710064,20200406,17,04,10,171006,1352,465
1586160250.1779847,20200406,17,04,10,178981,1353,468
1586160250.1866536,20200406,17,04,10,186962,1355,471
1586160250.1949418,20200406,17,04,10,194941,1356,473
1586160250.20307,20200406,17,04,10,203070,1358,476
1586160250.2100763,20200406,17,04,10,210076,1360,480
1586160250.219062,20200406,17,04,10,220055,1363,483
1586160250.2270398,20200406,17,04,10,227039,1365,486
1586160250.2350183,20200406,17,04,10,235018,1368,490
1586160250.2420805,20200406,17,04,10,242080,1371,493
1586160250.2500584,20200406,17,04,10,250058,1374,497
1586160250.2581341,20200406,17,04,10,258134,1377,502
1586160250.2671127,20200406,17,04,10,267112,1380,506
1586160250.274095,20200406,17,04,10,275093,1385,510
1586160250.2820718,20200406,17,04,10,282071,1389,515
1586160250.2910495,20200406,17,04,10,291049,1394,519
1586160250.298028,20200406,17,04,10,299026,1398,524
1586160250.3060074,20200406,17,04,10,307005,1404,529
1586160250.3149815,20200406,17,04,10,314981,1410,532
1586160250.3232245,20200406,17,04,10,323961,1416,536
1586160250.3329363,20200406,17,04,10,332936,1424,541
1586160250.3409133,20200406,17,04,10,340913,1433,545
1586160250.3488917,20200406,17,04,10,348891,1442,548
1586160250.3548765,20200406,17,04,10,354876,1454,554
1586160250.3628545,20200406,17,04,10,362854,1466,556
1586160250.3708344,20200406,17,04,10,370834,1479,559
1586160250.3778145,20200406,17,04,10,378812,1493,562
1586160250.386791,20200406,17,04,10,386790,1505,565
1586160250.3957686,20200406,17,04,10,395768,1517,566
1586160250.4037511,20200406,17,04,10,403751,1525,567
1586160250.4107275,20200406,17,04,10,410727,1530,567
1586160250.4207027,20200406,17,04,10,420702,1535,567
1586160250.4266834,20200406,17,04,10,426683,1542,567
1586160250.4346662,20200406,17,04,10,434666,1546,566
1586160250.4426427,20200406,17,04,10,442642,1549,565
1586160250.4576027,20200406,17,04,10,457602,1552,563
1586160250.4615908,20200406,17,04,10,461590,1555,560
1586160250.4675782,20200406,17,04,10,467578,1557,558
1586160250.4745672,20200406,17,04,10,475552,1558,555
1586160250.482538,20200406,17,04,10,482538,1560,552
1586160250.4905136,20200406,17,04,10,490513,1562,549
1586160250.498494,20200406,17,04,10,498493,1564,545
1586160250.5064714,20200406,17,04,10,506471,1566,541
1586160250.51445,20200406,17,04,10,514450,1567,537
1586160250.5224295,20200406,17,04,10,522429,1568,533
1586160250.532403,20200406,17,04,10,532403,1569,529
1586160250.5383866,20200406,17,04,10,538386,1570,526
1586160250.546364,20200406,17,04,10,546364,1571,520
1586160250.5553474,20200406,17,04,10,555347,1572,516
1586160250.5633194,20200406,17,04,10,563319,1573,512
1586160250.5703042,20200406,17,04,10,571301,1573,510
1586160250.5782797,20200406,17,04,10,578279,1573,506
1586160250.5862603,20200406,17,04,10,586260,1573,502
1586160250.5942423,20200406,17,04,10,595237,1573,500
1586160250.6035333,20200406,17,04,10,603533,1573,497
1586160250.6102698,20200406,17,04,10,610269,1573,494
1586160250.619224,20200406,17,04,10,619224,1573,492
1586160250.627212,20200406,17,04,10,627212,1573,488
1586160250.6361828,20200406,17,04,10,636182,1572,485
1586160250.6421616,20200406,17,04,10,642161,1572,483
1586160250.6511395,20200406,17,04,10,651139,1571,481
1586160250.6582286,20200406,17,04,10,658228,1570,478
1586160250.6662693,20200406,17,04,10,666269,1570,476
1586160250.6744802,20200406,17,04,10,674480,1569,474
1586160250.682352,20200406,17,04,10,683164,1568,473
1586160250.6911433,20200406,17,04,10,691143,1567,470
1586160250.6981223,20200406,17,04,10,699129,1566,468
1586160250.7142642,20200406,17,04,10,714264,1565,467
1586160250.738094,20200406,17,04,10,738094,1565,467
1586160250.778581,20200406,17,04,10,778581,1565,467
1586160250.786827,20200406,17,04,10,786826,1565,467
1586160250.7948174,20200406,17,04,10,794817,1564,467
1586160250.8106287,20200406,17,04,10,810628,1562,467
1586160250.8271575,20200406,17,04,10,827157,1562,466
1586160250.8581493,20200406,17,04,10,858995,1560,465
1586160250.8909082,20200406,17,04,10,891905,1559,463
1586160250.939868,20200406,17,04,10,940862,1558,463
1586160250.9786682,20200406,17,04,10,978668,1558,461
1586160250.9866493,20200406,17,04,10,987646,1557,460
1586160251.010001,20200406,17,04,11,010000,1557,460
1586160251.026976,20200406,17,04,11,026976,1557,459
1586160251.0339956,20200406,17,04,11,034942,1557,458
1586160251.0425901,20200406,17,04,11,042590,1557,458
1586160251.0507793,20200406,17,04,11,051430,1557,457
1586160251.058918,20200406,17,04,11,058918,1556,454
1586160251.0678875,20200406,17,04,11,067887,1556,454
1586160251.0748723,20200406,17,04,11,074872,1556,453
1586160251.0904927,20200406,17,04,11,091487,1555,450
1586160251.0986867,20200406,17,04,11,098686,1555,449
1586160251.1124306,20200406,17,04,11,112430,1555,447
1586160251.116419,20200406,17,04,11,116419,1555,447
1586160251.1224017,20200406,17,04,11,122401,1554,444
1586160251.130717,20200406,17,04,11,130717,1553,443
1586160251.1383622,20200406,17,04,11,138362,1552,443
1586160251.1543858,20200406,17,04,11,154385,1552,442
1586160251.163362,20200406,17,04,11,163362,1551,440
1586160251.170345,20200406,17,04,11,171344,1551,440
1586160251.1786327,20200406,17,04,11,178632,1549,440
1586160251.1952834,20200406,17,04,11,195283,1548,440
1586160251.2103379,20200406,17,04,11,210337,1548,439
1586160251.2184403,20200406,17,04,11,219273,1547,437
1586160251.2272568,20200406,17,04,11,227256,1546,437
1586160251.2344708,20200406,17,04,11,234470,1545,436
1586160251.2424502,20200406,17,04,11,243448,1545,434
1586160251.250318,20200406,17,04,11,250318,1545,434
1586160251.2582734,20200406,17,04,11,258273,1545,433
1586160251.266248,20200406,17,04,11,266248,1545,432
1586160251.2742257,20200406,17,04,11,274225,1544,431
1586160251.2822056,20200406,17,04,11,282205,1544,429
1586160251.290185,20200406,17,04,11,290184,1543,428
1586160251.298163,20200406,17,04,11,298162,1542,427
1586160251.306144,20200406,17,04,11,306144,1541,425
1586160251.314464,20200406,17,04,11,314464,1541,424
1586160251.3232372,20200406,17,04,11,323237,1538,423
1586160251.3302171,20200406,17,04,11,330217,1537,422
1586160251.3381991,20200406,17,04,11,338199,1537,421
1586160251.346174,20200406,17,04,11,346174,1534,420
1586160251.353971,20200406,17,04,11,353970,1533,420
1586160251.3619971,20200406,17,04,11,361997,1533,420
1586160251.3699718,20200406,17,04,11,369971,1530,420
1586160251.377873,20200406,17,04,11,377872,1530,419
1586160251.393832,20200406,17,04,11,393831,1529,417
1586160251.4097874,20200406,17,04,11,409787,1528,415
1586160251.4257445,20200406,17,04,11,426743,1527,413
1586160251.441983,20200406,17,04,11,441983,1526,411
1586160251.449965,20200406,17,04,11,449965,1526,410
1586160251.4580271,20200406,17,04,11,458949,1525,410
1586160251.4818764,20200406,17,04,11,481876,1524,409
1586160251.5138476,20200406,17,04,11,513847,1523,410
1586160251.52985,20200406,17,04,11,529850,1522,412
1586160251.5467105,20200406,17,04,11,546710,1522,412
1586160251.5865192,20200406,17,04,11,586519,1521,412
1586160251.7139103,20200406,17,04,11,714969,1521,412,Button.left
1586160251.8270447,20200406,17,04,11,827044,1521,412,Button.left
1586160251.9627836,20200406,17,04,11,962783,1520,412
1586160251.9787462,20200406,17,04,11,978746,1520,412
1586160251.9868824,20200406,17,04,11,986882,1519,412
1586160251.9956992,20200406,17,04,11,995699,1518,412
1586160252.0117393,20200406,17,04,12,011739,1517,412
1586160252.0669415,20200406,17,04,12,067796,1517,412
1586160252.0830305,20200406,17,04,12,083030,1516,412
1586160252.2517006,20200406,17,04,12,251700,1514,413
1586160252.298585,20200406,17,04,12,298584,1514,414
1586160252.370879,20200406,17,04,12,370878,1513,414
1586160252.5299687,20200406,17,04,12,530966,1513,414,Button.left
1586160252.6417942,20200406,17,04,12,642790,1513,414,Button.left
1586160252.8030174,20200406,17,04,12,803017,1512,414
1586160252.8183253,20200406,17,04,12,819043,1512,414
1586160252.8270288,20200406,17,04,12,828020,1512,413
1586160252.8350585,20200406,17,04,12,835058,1512,412
1586160252.8429816,20200406,17,04,12,842981,1512,411
1586160252.8510478,20200406,17,04,12,851954,1512,410
1586160252.8589485,20200406,17,04,12,859935,1512,408
1586160252.8669755,20200406,17,04,12,866975,1512,406
1586160252.8749623,20200406,17,04,12,874962,1512,406
1586160252.882904,20200406,17,04,12,882904,1512,404
1586160252.8919222,20200406,17,04,12,891922,1511,401
1586160252.9001598,20200406,17,04,12,900159,1511,401
1586160252.907153,20200406,17,04,12,907153,1510,399
1586160252.9141283,20200406,17,04,12,915127,1509,397
1586160252.9228609,20200406,17,04,12,923108,1507,397
1586160252.9310849,20200406,17,04,12,931084,1507,395
1586160252.9581423,20200406,17,04,12,958142,1506,394
1586160252.9630866,20200406,17,04,12,963086,1504,392
1586160252.9680748,20200406,17,04,12,968074,1504,391
1586160252.9781806,20200406,17,04,12,978180,1503,390
1586160252.9862967,20200406,17,04,12,986296,1503,390
1586160252.9950488,20200406,17,04,12,995048,1503,390
1586160253.0029848,20200406,17,04,13,003419,1504,390
1586160253.010441,20200406,17,04,13,010441,1506,390
1586160253.018429,20200406,17,04,13,019425,1506,390
1586160253.0344234,20200406,17,04,13,034423,1507,390
1586160253.05095,20200406,17,04,13,050950,1507,391
1586160253.0928273,20200406,17,04,13,092827,1506,391
1586160253.1148376,20200406,17,04,13,114837,1506,391
1586160253.1387734,20200406,17,04,13,139770,1505,391
1586160253.170111,20200406,17,04,13,170110,1503,391
1586160253.1780884,20200406,17,04,13,178088,1503,390
1586160253.1870623,20200406,17,04,13,187062,1502,390
1586160253.1950443,20200406,17,04,13,195044,1501,389
1586160253.2030215,20200406,17,04,13,203021,1501,387
1586160253.210098,20200406,17,04,13,210097,1500,386
1586160253.218086,20200406,17,04,13,218086,1499,384
1586160253.2270622,20200406,17,04,13,227062,1498,382
1586160253.234399,20200406,17,04,13,235045,1497,381
1586160253.2420206,20200406,17,04,13,242632,1495,380
1586160253.2500634,20200406,17,04,13,250063,1495,379
1586160253.2586827,20200406,17,04,13,259043,1495,379
1586160253.266161,20200406,17,04,13,267027,1498,378
1586160253.2740061,20200406,17,04,13,274006,1499,377
1586160253.2818618,20200406,17,04,13,281861,1499,377
1586160253.2908351,20200406,17,04,13,290835,1498,375
1586160253.2978191,20200406,17,04,13,297819,1497,374
1586160253.3067918,20200406,17,04,13,306791,1496,374
1586160253.314771,20200406,17,04,13,314771,1495,372
1586160253.3227916,20200406,17,04,13,322791,1494,370
1586160253.3309443,20200406,17,04,13,330944,1493,370
1586160253.3389237,20200406,17,04,13,338923,1492,368
1586160253.345905,20200406,17,04,13,345905,1490,367
1586160253.3546875,20200406,17,04,13,354878,1489,365
1586160253.3618658,20200406,17,04,13,361865,1488,365
1586160253.3760376,20200406,17,04,13,377036,1487,364
1586160253.3800247,20200406,17,04,13,380024,1486,363
1586160253.386048,20200406,17,04,13,386048,1485,362
1586160253.3939915,20200406,17,04,13,393991,1485,362
1586160253.4099915,20200406,17,04,13,409991,1484,360
1586160253.418972,20200406,17,04,13,418971,1483,359
1586160253.4349325,20200406,17,04,13,434932,1483,359
1586160253.4419482,20200406,17,04,13,442946,1483,358
1586160253.4499607,20200406,17,04,13,449960,1483,357
1586160253.5002294,20200406,17,04,13,500229,1482,357
1586160253.5052133,20200406,17,04,13,505213,1482,357,Button.left
1586160253.5943298,20200406,17,04,13,594329,1482,357,Button.left
1586160253.842752,20200406,17,04,13,842751,1481,357
1586160253.8497336,20200406,17,04,13,850732,1480,357
1586160253.8600512,20200406,17,04,13,860051,1477,357
1586160253.8690026,20200406,17,04,13,869002,1474,357
1586160253.8939867,20200406,17,04,13,893986,1470,357
1586160253.897969,20200406,17,04,13,897968,1464,358
1586160253.9049497,20200406,17,04,13,904949,1462,358
1586160253.9079413,20200406,17,04,13,908939,1457,359
1586160253.9191136,20200406,17,04,13,919113,1454,359
1586160253.9311602,20200406,17,04,13,932157,1447,361
1586160253.953138,20200406,17,04,13,953138,1443,362
1586160253.9561303,20200406,17,04,13,956130,1435,364
1586160253.974271,20200406,17,04,13,974271,1433,364
1586160253.98225,20200406,17,04,13,982250,1424,366
1586160253.987237,20200406,17,04,13,987236,1422,367
1586160254.0169227,20200406,17,04,14,016922,1418,369
1586160254.0258975,20200406,17,04,14,025897,1405,374
1586160254.0298872,20200406,17,04,14,030884,1400,377
1586160254.0348742,20200406,17,04,14,035871,1394,378
1586160254.0428522,20200406,17,04,14,042852,1389,379
1586160254.0533056,20200406,17,04,14,053305,1383,381
1586160254.0602298,20200406,17,04,14,060229,1378,383
1586160254.0672042,20200406,17,04,14,067204,1372,384
1586160254.0761797,20200406,17,04,14,076179,1366,388
1586160254.0831957,20200406,17,04,14,084161,1359,390
1586160254.0931349,20200406,17,04,14,093134,1353,392
1586160254.1120842,20200406,17,04,14,112084,1346,395
1586160254.1220572,20200406,17,04,14,122057,1332,401
1586160254.1290395,20200406,17,04,14,129039,1324,403
1586160254.1340256,20200406,17,04,14,134025,1316,406
1586160254.155966,20200406,17,04,14,156963,1289,417
1586160254.1619503,20200406,17,04,14,161950,1280,421
1586160254.171063,20200406,17,04,14,171063,1271,425
1586160254.1800754,20200406,17,04,14,180075,1262,430
1586160254.187052,20200406,17,04,14,187052,1255,434
1586160254.1960316,20200406,17,04,14,196031,1246,438
1586160254.2023966,20200406,17,04,14,203394,1238,441
1586160254.2110114,20200406,17,04,14,211011,1231,445
1586160254.2189898,20200406,17,04,14,218989,1224,449
1586160254.2259707,20200406,17,04,14,226967,1215,453
1586160254.2353935,20200406,17,04,14,235393,1207,456
1586160254.2429254,20200406,17,04,14,242925,1203,458
1586160254.263944,20200406,17,04,14,263943,1196,462
1586160254.2679327,20200406,17,04,14,267932,1186,469
1586160254.2774322,20200406,17,04,14,278432,1181,472
1586160254.2824202,20200406,17,04,14,282420,1177,474
1586160254.2909536,20200406,17,04,14,290953,1173,476
1586160254.2989342,20200406,17,04,14,299934,1169,478
1586160254.3069565,20200406,17,04,14,306956,1165,480
1586160254.3143766,20200406,17,04,14,314889,1160,484
1586160254.3218725,20200406,17,04,14,321872,1156,486
1586160254.330847,20200406,17,04,14,330846,1153,487
1586160254.338826,20200406,17,04,14,338826,1149,491
1586160254.3478136,20200406,17,04,14,347813,1144,493
1586160254.354783,20200406,17,04,14,354783,1138,495
1586160254.3637717,20200406,17,04,14,363771,1132,499
1586160254.370741,20200406,17,04,14,370741,1125,501
1586160254.378721,20200406,17,04,14,378721,1119,503
1586160254.3886926,20200406,17,04,14,389690,1114,506
1586160254.394791,20200406,17,04,14,394790,1108,508
1586160254.403053,20200406,17,04,14,403999,1102,510
1586160254.4129734,20200406,17,04,14,412973,1097,512
1586160254.435079,20200406,17,04,14,436076,1091,515
1586160254.4390678,20200406,17,04,14,439068,1080,519
1586160254.44306,20200406,17,04,14,443060,1074,523
1586160254.4500625,20200406,17,04,14,451034,1068,526
1586160254.4590197,20200406,17,04,14,460016,1062,530
1586160254.466077,20200406,17,04,14,466992,1056,533
1586160254.4769661,20200406,17,04,14,476966,1052,535
1586160254.4834833,20200406,17,04,14,483483,1046,539
1586160254.4914625,20200406,17,04,14,491462,1041,541
1586160254.4984417,20200406,17,04,14,498441,1037,542
1586160254.506494,20200406,17,04,14,506494,1031,544
1586160254.516469,20200406,17,04,14,516468,1026,546
1586160254.523446,20200406,17,04,14,523446,1020,549
1586160254.5314245,20200406,17,04,14,531424,1014,551
1586160254.5384064,20200406,17,04,14,538406,1009,553
1586160254.5464458,20200406,17,04,14,546445,1005,554
1586160254.5554395,20200406,17,04,14,555439,999,556
1586160254.5685802,20200406,17,04,14,569401,996,557
1586160254.578413,20200406,17,04,14,578413,992,559
1586160254.5885332,20200406,17,04,14,588533,987,562
1586160254.594518,20200406,17,04,14,594518,984,563
1586160254.6025522,20200406,17,04,14,602552,980,564
1586160254.6125252,20200406,17,04,14,612525,975,566
1586160254.6424468,20200406,17,04,14,642446,963,570
1586160254.648431,20200406,17,04,14,648431,959,572
1586160254.6514235,20200406,17,04,14,651423,956,573
1586160254.6584022,20200406,17,04,14,658402,954,574
1586160254.666417,20200406,17,04,14,667412,952,575
1586160254.6744506,20200406,17,04,14,674450,952,575
1586160254.682574,20200406,17,04,14,682574,949,576
1586160254.690551,20200406,17,04,14,690551,949,576
1586160254.6986039,20200406,17,04,14,699526,948,577
1586160254.706507,20200406,17,04,14,706507,946,578
1586160254.7163901,20200406,17,04,14,716390,945,579
1586160254.7273612,20200406,17,04,14,728358,944,579
1586160254.7303534,20200406,17,04,14,730353,943,580
1586160254.7383316,20200406,17,04,14,738331,942,581
1586160254.7678175,20200406,17,04,14,767817,942,581
1586160254.7887585,20200406,17,04,14,788758,942,583
1586160254.8142457,20200406,17,04,14,815239,941,585
1586160255.176946,20200406,17,04,15,177942,940,586
1586160255.2597067,20200406,17,04,15,259706,935,594
1586160255.2676847,20200406,17,04,15,267684,933,596
1586160255.2746675,20200406,17,04,15,274667,930,598
1586160255.2826452,20200406,17,04,15,282645,926,601
1586160255.304258,20200406,17,04,15,304258,920,604
1586160255.306252,20200406,17,04,15,306252,915,610
1586160255.3144925,20200406,17,04,15,314492,915,611
1586160255.3227103,20200406,17,04,15,322710,914,613
1586160255.330804,20200406,17,04,15,330804,913,615
1586160255.344099,20200406,17,04,15,344099,912,616
1586160255.354073,20200406,17,04,15,354073,911,618
1586160255.3707907,20200406,17,04,15,370816,911,619
1586160255.378828,20200406,17,04,15,378828,911,619
1586160255.3878481,20200406,17,04,15,387848,911,620
1586160255.4028294,20200406,17,04,15,402829,912,621
1586160255.4184895,20200406,17,04,15,419481,912,621
1586160255.4268386,20200406,17,04,15,426838,914,621
1586160255.4350543,20200406,17,04,15,435054,916,622
1586160255.4501865,20200406,17,04,15,451182,917,622
1586160255.4591634,20200406,17,04,15,459163,919,622
1586160255.466316,20200406,17,04,15,467315,922,623
1586160255.4742885,20200406,17,04,15,474288,923,623
1586160255.4822693,20200406,17,04,15,483264,928,624
1586160255.4902463,20200406,17,04,15,491243,932,625
1586160255.506124,20200406,17,04,15,506124,934,625
1586160255.5150988,20200406,17,04,15,515098,935,625
1586160255.5190887,20200406,17,04,15,519088,936,625
1586160255.5220804,20200406,17,04,15,522080,937,625
1586160255.5491948,20200406,17,04,15,549194,938,625
1586160255.5517626,20200406,17,04,15,551762,938,626
1586160255.5846128,20200406,17,04,15,584612,938,626
1586160255.5915928,20200406,17,04,15,591592,939,626
1586160255.598575,20200406,17,04,15,599571,941,626
1586160255.64069,20200406,17,04,15,641689,946,626
1586160255.6436906,20200406,17,04,15,644682,947,627
1586160255.659679,20200406,17,04,15,659679,947,627
1586160255.677632,20200406,17,04,15,677632,949,627
