10,7978.916168212891,
12,6983.757019042969,
15,9086.60888671875,
19,6978.9886474609375,
30,8177.518844604492,
29,8790.731430053711,
22,17026.662826538086,
16,7979.869842529297,
12,9973.764419555664,
13,5532.979965209961,
7,6978.034973144531,
4,8635.997772216797,
5,6989.717483520508,
5,8975.982666015625,
5,7153.749465942383,
9,8871.793746948242,
7,14972.448348999023,
6,3977.537155151367,
7,6985.187530517578,
9,7030.010223388672,
8,6931.781768798828,
10,8118.152618408203,
10,8157.7301025390625,
10,8156.538009643555,
10,7000.68473815918,
7,8870.124816894531,
6,10064.363479614258,
5,4986.52458190918,
5,8973.121643066406,
4,9050.369262695312,
7,5989.789962768555,
7,7971.048355102539,
11,8975.982666015625,
13,6981.611251831055,
15,7979.393005371094,
25,7978.677749633789,
22,7977.008819580078,
25,8010.8642578125,
16,8973.836898803711,
8,6980.180740356445,
24,27056.93244934082,
18,4511.356353759766,
13,6975.412368774414,
14,7261.753082275391,
9,8296.966552734375,
11,7378.339767456055,
7,9000.539779663086,
7,7193.565368652344,
12,8155.345916748047,
15,8765.697479248047,
13,7033.824920654297,
8,9011.268615722656,
8,8890.390396118164,
8,24105.548858642578,
9,6982.564926147461,
9,9044.170379638672,
6,6978.9886474609375,
16,8975.505828857422,
15,29981.85157775879,
23,7982.730865478516,
19,8970.73745727539,
10,6984.233856201172,
10,5314.350128173828,
15,20688.533782958984,
18,2993.5836791992188,
24,6979.942321777344,
30,6980.419158935547,
35,2993.8220977783203,
31,10972.976684570312,
29,7976.531982421875,
24,6509.7808837890625,
20,13442.754745483398,
31,10965.585708618164,
14,5981.4453125,
8,7980.108261108398,
5,8243.799209594727,
10,7587.432861328125,
14,7552.146911621094,
22,8965.253829956055,
29,7520.914077758789,
35,8488.655090332031,
39,7451.772689819336,
40,9450.912475585938,
41,6982.8033447265625,
39,7980.108261108398,
40,7494.449615478516,
34,7978.4393310546875,
31,7978.916168212891,
25,7984.161376953125,
27,7973.909378051758,
30,8280.754089355469,
28,7669.687271118164,
29,8983.850479125977,
29,7195.472717285156,
28,8197.784423828125,
25,7537.364959716797,
26,7978.200912475586,
28,7992.982864379883,
21,8176.565170288086,
20,7901.430130004883,
18,8345.365524291992,
14,7995.60546875,
13,8333.683013916016,
12,7951.974868774414,
10,8152.72331237793,
10,6981.611251831055,
11,8698.94027709961,
10,8287.191390991211,
12,7977.485656738281,
12,7978.916168212891,
13,7540.225982666016,
10,7779.598236083984,
8,8032.321929931641,
9,8980.989456176758,
8,7214.546203613281,
7,7748.126983642578,
9,7975.339889526367,
10,9093.284606933594,
7,15120.267868041992,
7,1995.3250885009766,
6,7828.235626220703,
6,7484.197616577148,
4,8006.095886230469,
9,8981.704711914062,
12,7369.756698608398,
17,8632.659912109375,
17,7977.724075317383,
21,8142.4713134765625,
27,6838.083267211914,
33,8958.816528320312,
31,7973.909378051758,
31,8110.523223876953,
33,7847.54753112793,
31,7981.300354003906,
31,12963.533401489258,
32,2991.199493408203,
21,7596.254348754883,
18,8632.421493530273,
15,7977.724075317383,
11,6981.372833251953,
9,8977.174758911133,
7,7977.962493896484,
5,7519.960403442383,
7,7969.856262207031,
5,7976.293563842773,
6,7978.4393310546875,
7,8177.280426025391,
7,7672.786712646484,
5,8963.10806274414,
5,7001.161575317383,
6,8769.512176513672,
4,8027.553558349609,
4,8093.118667602539,
5,19175.052642822266,
7,1995.8019256591797,
7,3275.8712768554688,
8,7470.846176147461,
9,9045.600891113281,
10,6973.2666015625,
11,7978.916168212891,
12,8377.790451049805,
15,8575.439453125,
17,7536.172866821289,
15,7977.724075317383,
13,7302.522659301758,
14,8965.492248535156,
16,7973.194122314453,
18,7268.428802490234,
18,8397.579193115234,
18,8600.711822509766,
18,7539.272308349609,
18,7420.539855957031,
18,7952.213287353516,
17,8177.280426025391,
17,7981.538772583008,
18,7977.24723815918,
16,8988.380432128906,
17,6967.5445556640625,
15,8392.572402954102,
11,7930.517196655273,
12,7951.259613037109,
8,7977.485656738281,
9,8185.386657714844,
8,7771.492004394531,
4,8047.580718994141,
5,8069.753646850586,
6,8892.77458190918,
9,7987.260818481445,
17,7505.893707275391,
19,8976.69792175293,
24,7981.061935424805,
32,8975.982666015625,
13,5980.968475341797,
38,16625.642776489258,
57,12967.586517333984,
58,4158.496856689453,
69,5990.266799926758,
79,3986.358642578125,
82,15962.12387084961,
81,1996.0403442382812,
82,2987.1463775634766,
68,7213.592529296875,
62,8203.744888305664,
53,8080.720901489258,
39,7978.677749633789,
26,7981.061935424805,
16,8975.505828857422,
11,6980.419158935547,
9,8034.229278564453,
9,8975.744247436523,
7,8083.581924438477,
5,6876.230239868164,
5,7712.841033935547,
6,8067.131042480469,
5,7985.830307006836,
7,5982.875823974609,
6,6244.421005249023,
5,4986.286163330078,
4,8923.29216003418,
4,7976.770401000977,
5,6984.233856201172,
7,8665.323257446289,
5,7981.300354003906,
7,7977.24723815918,
5,7978.4393310546875,
7,7982.015609741211,
6,8208.274841308594,
7,17091.035842895508,
9,1996.2787628173828,
7,4987.7166748046875,
7,7270.336151123047,
7,8726.358413696289,
9,6874.322891235352,
9,8954.286575317383,
12,7976.293563842773,
15,8013.486862182617,
15,6980.657577514648,
16,8976.69792175293,
16,7978.4393310546875,
13,7987.97607421875,
13,7970.8099365234375,
13,15956.640243530273,
12,3990.17333984375,
13,5984.067916870117,
12,5982.398986816406,
12,7977.724075317383,
13,7979.393005371094,
8,7982.2540283203125,
8,7975.339889526367,
9,7977.485656738281,
9,7978.677749633789,
10,7978.916168212891,
9,7978.677749633789,
11,7978.916168212891,
11,7978.200912475586,
10,8012.294769287109,
10,8007.76481628418,
10,7556.20002746582,
9,8033.990859985352,
8,8452.415466308594,
10,7491.588592529297,
11,8939.027786254883,
11,6979.703903198242,
15,8978.605270385742,
16,7976.531982421875,
19,7978.677749633789,
22,7978.677749633789,
24,7978.916168212891,
26,7981.777191162109,
32,7975.81672668457,
30,30792.4747467041,
80,4987.955093383789,
60,4989.6240234375,
37,7039.070129394531,
31,8202.075958251953,
29,7985.830307006836,
25,7980.3466796875,
22,7982.492446899414,
17,7972.478866577148,
13,8051.156997680664,
9,7486.581802368164,
12,7976.531982421875,
23,7977.962493896484,
48,8025.169372558594,
66,7979.393005371094,
91,7981.300354003906,
109,7992.982864379883,
122,8017.539978027344,
122,7967.710494995117,
128,7462.739944458008,
132,8075.475692749023,
128,7920.742034912109,
114,7943.868637084961,
97,8005.619049072266,
77,15931.367874145508,
60,2991.6763305664062,
41,4986.52458190918,
24,7980.3466796875,
17,8068.084716796875,
12,19855.499267578125,
6,2992.868423461914,
4,7017.850875854492,
8,8227.58674621582,
13,8273.839950561523,
21,8395.910263061523,
37,7981.777191162109,
62,7974.147796630859,
84,7983.207702636719,
108,8207.321166992188,
122,7746.458053588867,
137,7198.333740234375,
147,7880.210876464844,
143,8857.488632202148,
137,7980.823516845703,
128,7979.393005371094,
111,23438.692092895508,
170,3988.7428283691406,
95,5150.079727172852,
60,7201.433181762695,
48,7632.970809936523,
33,7945.29914855957,
19,8120.059967041016,
9,7834.434509277344,
5,8003.950119018555,
17,7918.834686279297,
33,19946.33674621582,
67,2991.6763305664062,
102,1993.8945770263672,
128,7240.056991577148,
160,7858.037948608398,
196,8839.130401611328,
223,7980.585098266602,
220,7014.751434326172,
215,8255.243301391602,
200,19954.681396484375,
165,5981.206893920898,
132,4977.703094482422,
99,4065.5136108398438,
65,5906.581878662109,
24,6983.041763305664,
13,7994.174957275391,
12,17147.541046142578,
9,7980.3466796875,
17,9967.803955078125,
21,8975.982666015625,
41,7986.307144165039,
477,43009.99641418457,
266,10969.400405883789,
352,10980.12924194336,
226,9964.942932128906,
166,6981.611251831055,
474,47059.29756164551,
132,8966.207504272461,
9,7981.061935424805,
9,7977.008819580078,
19,7982.015609741211,
36,8077.859878540039,
65,8872.032165527344,
89,7978.4393310546875,
116,8980.274200439453,
138,8470.773696899414,
652,41655.540466308594,
249,9037.256240844727,
113,6175.518035888672,
81,5790.71044921875,
57,7983.207702636719,
24,7290.840148925781,
12,9667.634963989258,
6,43464.18380737305,
148,11970.52001953125,
107,14921.188354492188,
224,5983.3526611328125,
179,11303.424835205078,
157,40200.233459472656,
474,12120.00846862793,
146,7981.300354003906,
22,6990.194320678711,
10,7968.902587890625,
7,3990.8885955810547,
15,6978.273391723633,
252,44998.1689453125,
134,10041.952133178711,
109,8982.89680480957,
118,10058.164596557617,
126,6996.631622314453,
124,7116.556167602539,
110,6981.611251831055,
285,42425.39405822754,
80,10946.273803710938,
10,10959.625244140625,
17,5780.220031738281,
289,46969.17533874512,
188,9968.996047973633,
229,9976.14860534668,
156,5980.968475341797,
124,10986.566543579102,
109,11953.592300415039,
96,43398.141860961914,
180,12833.356857299805,
46,10950.803756713867,
24,6988.525390625,
55,5982.160568237305,
88,7987.022399902344,
109,8965.492248535156,
628,46081.7813873291,
360,9059.906005859375,
146,11952.400207519531,
105,10027.647018432617,
77,5929.470062255859,
54,7978.200912475586,
28,48018.21708679199,
23,11927.366256713867,
21,7971.286773681641,
33,9978.294372558594,
59,5978.822708129883,
516,44144.1535949707,
208,12958.288192749023,
94,1995.5635070800781,
77,1996.755599975586,
56,7033.348083496094,
35,8925.914764404297,
20,7975.578308105469,
9,7977.24723815918,
9,8043.766021728516,
9,7630.109786987305,
8,7865.190505981445,
9,8124.113082885742,
8,7980.823516845703,
9,8238.554000854492,
11,7660.150527954102,
11,8395.43342590332,
9,19584.41734313965,
8,1753.5686492919922,
10,2989.2921447753906,
13,7534.027099609375,
17,7513.761520385742,
24,8214.473724365234,
26,8744.71664428711,
22,7522.821426391602,
18,6974.458694458008,
13,8976.936340332031,
8,7979.393005371094,
4,7978.200912475586,
7,997.5433349609375,
6,8048.295974731445,
6,32035.350799560547,
18,1992.7024841308594,
12,5964.517593383789,
5,8749.961853027344,
8,35104.03633117676,
66,2944.7078704833984,
45,2993.1068420410156,
53,6295.680999755859,
63,7745.981216430664,
66,8977.413177490234,
70,7017.850875854492,
66,7973.670959472656,
64,8548.974990844727,
61,7409.095764160156,
58,7978.200912475586,
50,9022.951126098633,
48,7259.607315063477,
41,8696.317672729492,
27,7978.677749633789,
21,7557.868957519531,
16,7480.382919311523,
14,8963.823318481445,
10,27949.810028076172,
12,2991.199493408203,
5,2992.868423461914,
4,7978.916168212891,
5,8257.389068603516,
7,8031.129837036133,
10,7978.916168212891,
9,8585.929870605469,
12,7506.847381591797,
11,32184.600830078125,
45,1813.1732940673828,
47,997.7817535400391,1
68,6110.906600952148,
30,5856.513977050781,
31,8322.23892211914,
34,7984.87663269043,
31,8433.103561401367,
27,7543.325424194336,
31,8820.295333862305,
20,7978.916168212891,
18,7977.962493896484,
15,7143.735885620117,
14,8975.744247436523,
10,6979.703903198242,
5,28480.052947998047,
5,3991.365432739258,
4,3989.4580841064453,
6,9200.334548950195,
10,9748.220443725586,
15,7984.399795532227,
20,6254.1961669921875,
34,38007.73620605469,
149,4989.147186279297,
39,8972.406387329102,
34,3989.696502685547,
26,5983.3526611328125,
17,8264.06478881836,
11,7725.954055786133,
7,8368.492126464844,
5,8589.26773071289,
5,6540.060043334961,
6,7457.494735717773,
10,8273.839950561523,
14,7954.835891723633,
22,7968.425750732422,
30,7977.962493896484,
38,8045.196533203125,
44,7911.920547485352,
46,8999.824523925781,
40,7129.669189453125,
36,8341.312408447266,
22,7684.230804443359,
15,7594.823837280273,
8,7951.021194458008,
7,8069.276809692383,
26,6981.849670410156,
12,13968.944549560547,
13,9967.327117919922,
5,18078.56559753418,
8,9998.798370361328,
5,12016.057968139648,
6,53910.97068786621,
4,7977.24723815918,
5,7977.724075317383,
7,7872.343063354492,
8,7682.323455810547,
10,8044.242858886719,
14,7913.351058959961,
14,8673.429489135742,
15,7519.721984863281,
17,8461.236953735352,
16,7076.740264892578,
17,8412.599563598633,
15,8066.892623901367,
13,8815.288543701172,
12,7035.970687866211,
10,8240.222930908203,
7,7661.104202270508,
6,8251.90544128418,
7,8237.838745117188,
5,7750.272750854492,
5,8013.486862182617,
6,8093.118667602539,
5,7912.874221801758,
4,8771.419525146484,
4,7282.495498657227,
5,8267.641067504883,
7,7978.4393310546875,
39,7982.2540283203125,
10,6974.935531616211,
10,6982.564926147461,
10,5983.3526611328125,
9,7051.944732666016,
7,9904.623031616211,
19,58368.92127990723,
5,7982.015609741211,
5,7974.6246337890625,
5,8977.413177490234,
7,7977.962493896484,
5,7155.179977416992,
4,8329.86831665039,
6,7767.200469970703,
5,8242.84553527832,
6,8558.75015258789,
6,6983.280181884766,
6,7977.485656738281,
5,7978.200912475586,
8,7015.94352722168,
6,9070.158004760742,
5,8984.088897705078,
5,6993.293762207031,
4,7960.796356201172,
12,1988.4109497070312,
9,3989.696502685547,
15,6980.180740356445,
18,8976.69792175293,
20,7976.770401000977,
28,8012.533187866211,
30,7944.822311401367,
35,8037.805557250977,
37,8114.814758300781,
31,7965.564727783203,
27,7996.559143066406,
18,7960.55793762207,
15,46966.3143157959,
43,3989.2196655273438,
9,6968.73664855957,
7,5987.1673583984375,
7,7977.724075317383,
6,9629.249572753906,
9,2993.8220977783203,
4,8253.335952758789,
7,8916.139602661133,
8,7979.631423950195,
7,7233.858108520508,
8,8192.53921508789,
6,8838.415145874023,
7,7977.24723815918,
5,7342.100143432617,
5,8194.446563720703,
5,7403.850555419922,
4,8907.794952392578,
5,7583.856582641602,
4,7958.173751831055,
10,2923.0117797851562,
4,8013.486862182617,
5,7946.491241455078,
10,7933.378219604492,
14,8400.201797485352,
20,7684.7076416015625,
24,8481.264114379883,
31,6979.227066040039,
28,8064.031600952148,
28,8976.221084594727,
28,7788.896560668945,
20,8155.107498168945,
18,7873.296737670898,
14,8040.904998779297,
14,7649.18327331543,
14,7515.192031860352,
15,8943.557739257812,
13,7020.711898803711,
12,8824.11003112793,
13,8071.8994140625,
12,7591.724395751953,
12,7982.2540283203125,
6,8009.433746337891,
5,8939.981460571289,
5,4980.802536010742,
6,48869.13299560547,
5,17303.2283782959,
14,45081.61544799805,
63,5986.928939819336,
64,6977.79655456543,
33,5984.54475402832,
33,2990.72265625,
37,5984.783172607422,
37,7977.485656738281,
31,7980.3466796875,
27,8100.271224975586,
27,7855.653762817383,
30,7981.061935424805,
33,9395.360946655273,
28,7560.491561889648,
25,7975.578308105469,
24,7995.60546875,
24,7963.418960571289,
24,7986.307144165039,
23,7969.141006469727,
18,7978.916168212891,
20,7979.393005371094,
13,26927.471160888672,
19,1997.7092742919922,
25,2990.4842376708984,
16,7977.724075317383,
19,7685.422897338867,
23,7946.252822875977,
20,8030.176162719727,
23,8727.312088012695,
24,7177.114486694336,
16,8174.657821655273,
14,8317.708969116211,
8,7693.767547607422,
6,8609.294891357422,
4,7961.750030517578,
6,7981.538772583008,
10,7757.663726806641,
9,8196.592330932617,
13,7978.4393310546875,
14,7979.393005371094,
12,8053.302764892578,
10,35392.045974731445,
16,13041.496276855469,
29,6978.9886474609375,
29,8974.075317382812,
18,8983.850479125977,
19,9044.647216796875,
33,75757.98034667969,
22,10970.830917358398,
77,11967.42057800293,
14,6705.999374389648,
6,9370.803833007812,
7,73845.62492370605,
17,6980.419158935547,
65,9975.671768188477,
12,6979.942321777344,
10,4986.286163330078,
11,6405.59196472168,
10,62552.452087402344,
27,4567.384719848633,
20,10965.347290039062,
5,4985.09407043457,
5,5983.3526611328125,
4,8878.469467163086,
13,4994.392395019531,
9,8965.96908569336,
8,6976.127624511719,
10,7421.4935302734375,
12,66679.47769165039,
124,5983.829498291016,
169,9973.287582397461,
62,7981.777191162109,
41,7981.061935424805,
28,5984.067916870117,
23,74105.50117492676,
35,14956.951141357422,
16,30603.647232055664,
14,7978.677749633789,
23,7977.24723815918,
39,11971.473693847656,
97,16993.999481201172,
133,14915.704727172852,
265,76890.70701599121,
49,7976.055145263672,
8,5983.829498291016,
17,8977.890014648438,
30,29921.770095825195,
165,2988.576889038086,
87,6980.89599609375,
81,7980.3466796875,
81,6981.372833251953,
68,8975.982666015625,
54,7547.3785400390625,
27,8409.500122070312,
12,7366.657257080078,
7,30153.751373291016,
90,998.0201721191406,
94,1996.0403442382812,
107,6986.6180419921875,
104,7513.999938964844,
105,8610.725402832031,
190,29920.339584350586,
13,996.8280792236328,
6,8465.766906738281,
28,7982.969284057617,
56,27251.243591308594,
187,998.0201721191406,
134,2990.72265625,
127,8978.128433227539,
125,6979.465484619141,
101,8724.689483642578,
74,8791.208267211914,
30,7981.061935424805,
14,8118.152618408203,
53,8196.592330932617,
98,8295.297622680664,
118,8035.182952880859,
138,7978.916168212891,
142,29328.82308959961,
242,998.7354278564453,
88,2008.4381103515625,
52,7970.094680786133,
8,6981.849670410156,
17,8032.560348510742,
31,8167.98210144043,
87,9251.117706298828,
121,6622.791290283203,
158,8084.774017333984,
189,8006.572723388672,
190,8642.435073852539,
179,6977.081298828125,
131,8982.89680480957,
72,6976.36604309082,
11,8980.035781860352,
17,7107.257843017578,
57,8985.757827758789,
118,7517.576217651367,
152,7404.327392578125,
165,9166.00227355957,
168,7974.386215209961,
162,31788.110733032227,
230,996.5896606445312,
17,6936.788558959961,
85,8979.320526123047,
138,7975.101470947266,
182,7369.9951171875,
215,7686.853408813477,
216,8976.69792175293,
215,7977.724075317383,
185,8022.308349609375,
135,7070.5413818359375,
66,8813.142776489258,
11,7581.233978271484,
23,7982.2540283203125,
76,8109.569549560547,
122,8891.105651855469,
145,7068.395614624023,
158,8056.879043579102,
165,8113.384246826172,
142,8085.727691650391,
111,7880.210876464844,
61,7800.34065246582,
16,7964.611053466797,
17,16965.150833129883,
65,7040.262222290039,
128,7946.968078613281,
175,7980.823516845703,
212,8975.505828857422,
232,7382.15446472168,
222,7602.930068969727,
193,8499.383926391602,
140,7977.485656738281,
78,7980.3466796875,
12,8134.126663208008,
14,7821.321487426758,
17,7807.254791259766,
67,7901.668548583984,
108,8214.473724365234,
138,7846.832275390625,
152,8036.613464355469,
152,8260.726928710938,
131,7807.97004699707,
105,7952.451705932617,
64,8013.725280761719,
28,7576.465606689453,
14,8540.39192199707,
63,7941.007614135742,
132,8063.554763793945,
185,8276.224136352539,
205,7979.869842529297,
229,7977.962493896484,
225,8980.512619018555,
114,6976.604461669922,
58,7567.882537841797,
70,8002.042770385742,
52,8887.767791748047,
18,6975.412368774414,
50,8532.524108886719,
108,7494.211196899414,
145,7937.908172607422,
182,8565.902709960938,
205,7416.963577270508,
209,7994.174957275391,
202,7937.431335449219,
182,8822.441101074219,
145,7977.962493896484,
84,27478.694915771484,
25,997.0664978027344,
49,2992.391586303711,
111,7979.869842529297,
175,7977.008819580078,
219,7980.3466796875,
239,8974.790573120117,
245,24141.550064086914,
388,997.5433349609375,
113,7079.362869262695,
36,7064.8193359375,
11,7487.297058105469,
29,8938.55094909668,
94,7272.7203369140625,
132,8361.339569091797,
161,8302.21176147461,
169,7986.545562744141,
172,26602.745056152344,
289,2493.8583374023438,
81,2991.4379119873047,
39,7884.502410888672,
7,7974.863052368164,
4,7991.552352905273,
32,7977.485656738281,
79,8041.858673095703,
125,7905.483245849609,
158,7769.107818603516,
186,7950.544357299805,
174,8004.188537597656,
158,8068.084716796875,
122,8444.786071777344,
77,7522.344589233398,
27,8486.270904541016,
17,15532.255172729492,
40,7843.971252441406,
74,7979.393005371094,
88,7978.4393310546875,
105,8504.152297973633,
101,7486.3433837890625,
105,8208.036422729492,
98,8077.144622802734,
91,8300.304412841797,
74,7305.622100830078,
54,8372.068405151367,
28,7540.702819824219,
10,8064.27001953125,
4,16409.39712524414,
20,7748.126983642578,
41,7570.2667236328125,
54,7926.94091796875,
61,8974.552154541016,
61,6981.372833251953,
51,8662.46223449707,
30,7327.795028686523,
17,8947.610855102539,
5,7233.858108520508,
4,16716.00341796875,
89,31655.073165893555,
55,3988.2659912109375,
61,3988.504409790039,
57,8277.177810668945,
54,8113.622665405273,
55,7835.149765014648,
50,7979.869842529297,
41,8000.612258911133,
28,7999.658584594727,
16,7982.015609741211,
6,26391.267776489258,
6,7899.999618530273,
9,70477.72407531738,
65,3073.9307403564453,
16,6989.717483520508,
5,8397.579193115234,
11,7086.753845214844,
18,8025.646209716797,
22,8502.960205078125,
26,7624.626159667969,
22,8774.042129516602,
19,56470.632553100586,
71,1989.126205444336,
23,7977.962493896484,
7,4987.001419067383,
7,7999.181747436523,
6,9445.905685424805,
7,6990.4327392578125,
7,8888.959884643555,
7,6687.87956237793,
5,8024.2156982421875,
4,8558.75015258789,
4,67725.89683532715,
176,1997.9476928710938,
73,1992.940902709961,
217,998.7354278564453,1
283,6013.631820678711,
68,7947.444915771484,
21,8421.897888183594,
15,42107.82051086426,
14,2069.234848022461,
5,8368.968963623047,
11,68194.86618041992,
299,1993.8945770263672,
115,7978.677749633789,
27,5983.829498291016,
13,7978.916168212891,
9,7066.011428833008,
21,6978.273391723633,
34,8976.459503173828,
52,8012.294769287109,
58,7945.537567138672,
67,7633.92448425293,
59,42905.330657958984,
75,1597.1660614013672,
27,11049.032211303711,
8,8979.79736328125,
16,7425.069808959961,
28,8533.954620361328,
8,2049.2076873779297,1
32,63837.528228759766,
230,1576.1852264404297,
56,6979.703903198242,
8,7872.343063354492,
16,6018.161773681641,
32,7942.914962768555,
51,7863.283157348633,
65,8962.631225585938,
72,60023.30780029297,
156,1993.417739868164,
50,6983.041763305664,
15,3983.2592010498047,
29,6983.280181884766,
52,8976.459503173828,
18,2000.3318786621094,1
48,7164.239883422852,
67,79953.67050170898,
199,3993.0343627929688,
64,4982.233047485352,
33,2989.053726196289,
37,0.0,1
85,998.4970092773438,
82,7977.485656738281,
82,7979.154586791992,
84,7980.108261108398,
76,7977.962493896484,
61,8975.028991699219,
41,30917.644500732422,
22,0.0,
4,999.9275207519531,
8,7978.200912475586,
12,7980.3466796875,
27,7977.485656738281,
8,997.3049163818359,1
34,6980.657577514648,
53,6982.326507568359,
59,8974.552154541016,
61,7978.677749633789,
59,8093.118667602539,
49,7942.19970703125,
34,7661.342620849609,
17,7852.077484130859,
9,8049.964904785156,
20,7906.436920166016,
37,25932.788848876953,
119,0.0,
82,5096.673965454102,
47,7867.336273193359,
26,8976.936340332031,
12,7398.6053466796875,
5,16060.829162597656,
15,8555.65071105957,
19,7912.874221801758,
29,8947.84927368164,
42,6595.611572265625,
49,8929.729461669922,
60,7721.900939941406,
12,2252.817153930664,1
50,6073.236465454102,
56,7975.339889526367,
54,8244.27604675293,
29,8450.26969909668,
17,67002.53486633301,
9,2993.8220977783203,
18,1990.3182983398438,
142,4071.474075317383,
164,2910.614013671875,
305,999.2122650146484,1
394,5983.114242553711,
116,8577.823638916016,
25,38543.701171875,
18,1944.0650939941406,
20,9003.639221191406,
26,6931.543350219727,
36,7976.531982421875,
42,7978.916168212891,
46,8975.26741027832,
10,2999.3057250976562,1
30,3983.4976196289062,
37,8167.505264282227,
38,80107.21206665039,
61,1904.0107727050781,
54,3990.8885955810547,
48,3983.2592010498047,
93,1997.4708557128906,1
144,2989.530563354492,
75,8286.714553833008,
52,8289.098739624023,
42,7532.835006713867,
24,8179.664611816406,
13,7838.249206542969,
6,8972.883224487305,
12,7995.60546875,
20,7973.909378051758,
36,7967.472076416016,
8,2998.5904693603516,1
54,4982.471466064453,
71,7977.008819580078,
82,8990.049362182617,
85,6972.789764404297,
81,8092.8802490234375,
76,7979.154586791992,
54,7981.061935424805,
24,7976.055145263672,
9,8057.355880737305,
5,34523.24867248535,
115,1995.086669921875,
86,3989.2196655273438,
85,7978.4393310546875,
87,7980.3466796875,
76,7980.108261108398,
58,8342.504501342773,
28,43351.88865661621,
13,1992.4640655517578,
19,8042.573928833008,
28,7982.969284057617,
33,7977.724075317383,
5,997.3049163818359,1
44,6654.7393798828125,
56,45793.53332519531,
193,2048.2540130615234,
50,2986.6695404052734,
9,6045.57991027832,
117,1992.940902709961,
82,6424.665451049805,
72,6801.366806030273,
68,7824.420928955078,
52,7978.4393310546875,
25,8344.888687133789,
8,7760.047912597656,
50,1994.6098327636719,
58,1991.9872283935547,
338,3992.319107055664,
131,3987.0738983154297,
385,1994.3714141845703,1
493,1000.4043579101562,
100,7978.4393310546875,
10,8290.767669677734,
25,8372.54524230957,
51,7662.057876586914,
76,7928.133010864258,
94,8064.508438110352,
105,8119.821548461914,
103,63113.68942260742,
174,2593.7557220458984,
41,6983.280181884766,
9,7989.168167114258,
15,8012.7716064453125,
23,7932.424545288086,
6,3001.689910888672,1
31,5089.998245239258,
51,8816.48063659668,
53,8967.63801574707,
56,65283.775329589844,
254,2990.245819091797,
46,1995.086669921875,
9,7977.485656738281,
18,30703.54461669922,
139,804.6627044677734,
101,7150.888442993164,
83,7154.4647216796875,
72,7843.255996704102,
46,8723.258972167969,
23,7201.194763183594,
8,8449.316024780273,
7,7971.525192260742,
14,8069.515228271484,
19,7887.125015258789,
41,7868.289947509766,
57,7978.4393310546875,
18,5094.289779663086,1
58,2886.533737182617,
74,8666.9921875,
74,8286.476135253906,
68,7163.047790527344,
130,85106.61125183105,
68,1990.7951354980469,
65,998.2585906982422,
84,1993.417739868164,
145,997.5433349609375,1
237,4987.478256225586,
123,6981.372833251953,
85,8537.530899047852,
69,7933.378219604492,
44,8174.657821655273,
19,7920.265197753906,
7,7980.108261108398,
155,2217.0543670654297,
79,5761.146545410156,
123,3987.3123168945312,
146,1003.7422180175781,1
197,4986.52458190918,
102,8364.439010620117,
44,8592.12875366211,
